,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
20104,0,0.254232343,80,1,0.015708312,97336.0,23,0,1,0,0.0
1399,0,0.018475688,49,0,0.162335066,2500.0,6,0,0,0,1.0
71268,0,0.19931715,60,0,0.599675041,8000.0,16,0,2,0,0.0
113025,0,0.108963679,25,0,0.081395349,515.0,2,0,0,0,0.0
26553,1,0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1.0
84785,0,0.204865494,48,0,0.385253054,6875.0,6,0,1,0,3.0
33943,0,0.036224976,36,0,0.212817834,5741.0,7,0,1,0,0.0
53085,0,0.651550018,51,0,0.272835489,12600.0,12,1,2,0,1.0
92036,0,0.078138437,48,0,0.384750992,6806.0,9,0,2,0,4.0
114895,0,0.061043028,62,0,0.179280655,7200.0,14,0,1,0,3.0
37013,0,0.115213044,33,0,0.29387298,6250.0,2,0,1,0,0.0
101011,0,0.997500208,34,1,0.122175565,5000.0,8,0,0,0,0.0
121234,0,0.334872409,38,0,0.785035629,6735.0,13,0,1,0,3.0
98072,0,0.411941767,38,0,0.283651176,5400.0,11,0,0,0,1.0
142618,0,0.50732765,47,0,0.778290567,5416.0,11,0,1,0,2.0
76181,0,0.9999999,36,0,0.03019024,4835.0,0,1,0,0,3.0
127460,0,0.006469691,59,0,0.309447507,7800.0,5,0,1,0,3.0
122224,0,0.000762145,78,0,0.193418595,6958.0,15,0,1,0,1.0
25037,0,0.078338433,61,0,0.422195561,8334.0,16,0,1,0,0.0
97814,0,0.0,40,0,0.330556481,3000.0,8,0,1,0,0.0
88929,0,0.155844156,26,0,0.000769083,5200.0,1,0,0,0,0.0
95356,0,0.289873145,52,0,0.385497201,3750.0,16,0,1,0,1.0
126158,0,0.053643431,33,0,2.0316403,1200.0,7,0,1,0,2.0
64806,0,0.01193428,43,3,0.379969419,5231.0,15,0,2,0,3.0
89993,0,0.096086087,37,0,0.24271966,8000.0,7,0,1,0,0.0
54709,0,0.146496338,51,0,0.22894385,2991.0,15,0,2,0,1.0
115239,0,0.035997222,81,0,0.062043328,7800.0,15,0,0,0,0.0
65583,0,0.072656388,28,0,0.270560191,7550.0,7,0,1,0,2.0
52277,0,0.824994737,35,0,0.143336127,4771.0,5,0,0,0,2.0
73485,0,0.003748262,65,0,0.183321454,7014.0,4,0,1,0,0.0
124805,0,0.100445414,52,0,0.183563287,5000.0,5,0,1,0,1.0
78193,1,0.996156802,35,1,0.298387097,2603.0,8,2,0,1,1.0
18132,1,0.689747004,30,1,0.349544073,6250.0,8,1,2,1,0.0
109162,0,0.049445269,35,0,0.268974621,16666.0,18,0,1,0,0.0
77993,0,0.946210758,43,0,0.499235384,8500.0,7,0,1,0,0.0
127695,0,0.053772459,60,0,0.216653666,5127.0,3,0,1,0,1.0
93978,0,0.000363592,44,0,0.011654527,4804.0,5,0,0,0,2.0
86461,0,0.000973896,79,0,0.047762999,8269.0,7,0,1,0,0.0
125371,0,0.215235049,41,0,0.165489163,8350.0,11,0,1,0,0.0
148483,0,0.258337083,56,0,0.191797592,4900.0,6,0,1,0,0.0
7986,0,0.179351634,43,0,0.209350191,3400.0,6,0,0,0,2.0
79615,0,0.527246734,42,0,0.261062784,10575.0,6,0,0,0,3.0
66511,0,1.204861111,28,0,0.209940017,2333.0,5,0,0,0,0.0
9414,0,0.018314222,49,0,0.132978723,3007.0,5,0,0,0,1.0
705,0,0.046747539,60,0,1.012368584,3233.0,13,0,2,0,0.0
5180,0,0.36010134,60,0,0.226424126,8355.0,14,1,2,0,0.0
125127,0,0.107511399,38,0,0.060926841,4250.0,5,0,1,0,0.0
147173,0,0.06317206,67,0,0.092685178,13000.0,10,0,2,0,0.0
56781,0,0.154952223,76,0,0.517296541,5000.0,8,0,2,0,0.0
3645,0,0.0,64,1,0.446996466,7923.0,14,0,2,0,2.0
133580,0,0.0,37,0,0.312745448,2800.0,3,0,0,0,1.0
106396,0,0.028208113,62,0,0.009029345,3100.0,6,0,0,0,0.0
4794,0,0.331104306,62,0,0.227651305,3601.0,5,0,1,0,0.0
35500,0,0.007459359,61,0,0.332266756,11875.0,19,0,2,0,1.0
11195,0,0.0,30,0,1.329529244,1401.0,5,0,2,0,2.0
5496,0,0.014940379,86,0,0.00390439,10500.0,10,0,0,0,0.0
144468,0,0.146248471,32,0,0.318988002,3833.0,2,0,1,0,1.0
50978,0,0.011177455,53,0,0.00733089,3000.0,6,0,0,0,2.0
11714,0,0.758888116,43,0,0.617377834,7100.0,9,0,1,0,2.0
94461,0,0.9999999,30,1,0.357698289,4500.0,5,0,1,1,0.0
3814,0,0.121776655,28,0,0.475930972,1100.0,3,0,0,0,0.0
10448,0,0.195751546,31,0,0.037367158,2916.0,6,0,0,0,0.0
5806,0,0.035182632,65,0,0.157450655,6636.0,6,0,1,0,1.0
147075,0,0.021887673,68,0,0.189056535,5500.0,3,0,1,0,0.0
29868,0,0.08550009,77,0,0.301135401,5900.0,20,0,2,0,1.0
143456,0,0.092494622,65,0,0.133014562,4600.0,5,0,1,0,0.0
110235,0,0.362289308,54,0,0.357192616,11483.0,26,0,2,0,0.0
70758,0,0.009238628,46,0,0.226517519,6078.0,6,0,2,0,0.0
149421,0,0.460778822,56,0,0.447963801,4198.0,9,0,2,0,0.0
63852,0,0.717723774,53,2,0.508987025,8400.0,20,0,2,0,1.0
7923,0,0.030070406,55,0,0.29988319,9416.0,19,0,1,0,0.0
125350,0,0.436392436,35,0,0.269064748,6949.0,11,0,0,1,1.0
141574,0,0.825783972,65,2,0.803732089,3000.0,6,0,1,0,0.0
61817,0,0.321204378,54,0,0.30696163,8000.0,9,0,3,0,3.0
116229,0,0.9999999,68,0,0.0,5236.0,2,0,0,0,1.0
125039,0,0.127487251,85,0,0.015993603,2500.0,3,0,0,0,0.0
55945,0,0.532893421,38,0,0.680663867,5000.0,7,0,1,0,1.0
109260,0,0.252627985,46,0,0.141165999,11234.0,6,0,2,0,2.0
76261,0,0.282830207,26,0,0.098048702,6200.0,5,1,0,0,1.0
31498,0,0.0,54,0,0.405328191,14000.0,8,0,3,0,2.0
79902,0,0.004430633,37,0,0.083094556,5583.0,7,0,0,0,0.0
4031,0,0.007973474,55,0,0.171767029,9116.0,7,0,1,0,0.0
141226,0,0.189976667,49,0,0.178583886,14334.0,5,0,1,0,2.0
20148,0,0.501249875,35,0,0.302775442,7133.0,8,0,2,0,3.0
89358,0,0.26605258,64,0,2.971028971,1000.0,14,0,2,0,0.0
53214,0,0.337071539,45,1,0.269633702,26917.0,19,0,2,0,2.0
79989,0,0.123752495,22,0,0.001996008,500.0,3,0,0,0,0.0
32584,1,0.927072927,49,1,0.582183563,3333.0,3,0,1,2,0.0
60338,0,0.831082252,65,0,0.709755749,7000.0,14,0,1,0,1.0
119493,0,0.048594264,43,0,0.544163064,8094.0,11,0,2,0,2.0
124213,0,0.92595132,73,0,0.260246584,3000.0,5,0,0,0,0.0
89180,0,0.564418906,61,0,0.692877202,3916.0,12,0,2,0,0.0
49735,0,0.9999999,25,0,1.629107981,425.0,1,0,0,0,0.0
72722,0,356.0,83,0,0.191556896,6300.0,6,0,2,0,1.0
131157,0,0.981593795,49,1,0.366169015,21500.0,25,0,1,0,0.0
132748,0,0.379530755,65,1,0.214385778,20700.0,8,0,2,0,0.0
43093,0,0.058635031,58,0,0.515388628,1916.0,6,0,0,0,1.0
141690,1,0.98609001,58,2,0.425431711,5095.0,16,1,2,0,0.0
17327,0,0.253972149,43,0,0.425524825,3000.0,9,0,1,0,2.0
66443,0,0.291357205,56,0,0.202511044,4300.0,5,0,0,0,0.0
132439,1,0.833070188,40,1,0.141087672,5166.0,8,0,0,1,0.0
140411,0,0.12366498,47,0,0.447553989,4537.0,4,0,1,0,0.0
76767,0,0.006845445,57,0,0.009996298,2700.0,12,0,0,0,0.0
106948,0,0.319420145,32,1,0.280571992,6083.0,3,0,1,0,0.0
67375,0,0.0,60,0,0.431784108,2000.0,3,0,1,2,2.0
13793,1,0.274699204,50,2,0.12637028,3283.0,7,1,0,0,0.0
72323,0,0.284212434,33,0,0.458960661,4117.0,8,0,2,0,3.0
88366,0,0.149899016,48,0,0.056833559,43600.0,12,0,1,0,2.0
26122,0,0.110412798,56,1,0.299017573,7226.0,12,0,1,0,0.0
103090,0,0.0,44,0,0.295773093,9060.0,3,0,1,0,2.0
40181,0,0.078072422,60,0,0.171825282,10370.0,9,0,1,0,1.0
53383,0,0.671197587,56,0,0.834532374,2640.0,10,0,2,0,1.0
85665,0,0.381907001,43,0,0.394256432,9366.0,13,0,1,0,3.0
23760,0,0.871791628,55,1,0.141268699,12500.0,14,0,0,0,0.0
26781,0,0.010326176,24,0,0.001206273,828.0,3,0,0,0,0.0
98575,0,0.007853648,75,0,0.216702664,4166.0,11,0,1,0,1.0
94271,0,0.734884341,41,1,1.190507581,1516.0,7,0,1,0,2.0
114087,0,0.0,60,0,0.279803647,25667.0,10,0,2,1,1.0
10447,0,0.020259595,67,0,0.005076142,6500.0,6,0,0,0,0.0
113745,0,0.9999999,45,0,0.076889183,4538.0,1,0,0,0,2.0
115916,0,0.177787896,54,0,0.789302674,4000.0,16,0,2,0,0.0
101280,0,0.497846983,38,0,0.37724982,4166.0,5,0,1,0,2.0
125931,0,0.174131446,75,0,0.377364952,11680.0,8,1,2,0,1.0
69186,0,0.291042868,41,0,0.298672212,6250.0,6,0,2,0,0.0
40710,1,0.754126846,47,0,0.065313779,5863.0,4,0,0,1,2.0
59689,0,0.25237981,52,0,0.124919511,7764.0,11,0,2,0,0.0
28700,0,0.213196899,61,0,0.203867849,13650.0,13,0,2,0,0.0
87791,0,0.21684705,63,0,0.054393939,6599.0,4,0,0,0,0.0
72676,0,0.067983723,60,0,0.711753477,3666.0,15,0,2,0,0.0
130720,0,0.025215535,77,0,0.439912018,5000.0,7,0,2,0,0.0
104621,0,0.464210799,53,0,1.547726137,2000.0,15,0,2,0,0.0
84250,0,0.100972179,37,0,0.649746193,6500.0,18,0,2,0,1.0
45303,0,0.832550295,43,0,0.143222506,4300.0,5,0,0,0,1.0
125971,0,0.616256369,48,0,0.189588235,16999.0,6,0,2,0,1.0
10083,0,0.014416061,64,0,0.004123454,8002.0,5,0,0,0,0.0
40749,0,0.340832437,48,0,0.690795781,2085.0,31,0,0,0,1.0
149877,0,0.168311213,63,0,0.141964286,1119.0,5,0,0,0,0.0
57314,0,0.690780768,24,0,0.372021522,1300.0,7,0,0,0,0.0
36964,0,0.058503647,39,0,0.449205805,8750.0,8,0,2,0,1.0
69521,0,0.000857102,81,0,0.0,4896.0,3,0,0,0,0.0
41020,0,0.050725897,58,0,0.18715524,10151.0,6,0,2,0,2.0
58049,0,0.304291143,48,0,0.137658228,11375.0,15,0,0,0,2.0
23856,0,0.766737876,39,0,0.17174626,12500.0,9,0,0,0,0.0
76927,0,0.694478282,67,0,0.23718477,18200.0,4,0,1,0,1.0
144701,1,0.199083513,39,1,0.562594992,12500.0,8,0,4,0,1.0
73050,0,0.403599029,50,3,0.113110861,8000.0,12,0,0,0,0.0
49700,0,0.089962324,71,0,0.139854796,7850.0,18,0,1,0,0.0
15714,0,0.700391115,58,2,0.386755966,10600.0,8,1,3,0,1.0
94375,0,0.056947153,61,0,0.322735453,5000.0,3,0,2,0,0.0
35175,1,0.956087824,38,2,0.324957167,1750.0,7,1,0,0,1.0
127498,0,0.0,68,0,0.261394884,12000.0,7,0,1,0,0.0
35462,0,0.0,48,0,0.332439955,9700.0,11,0,3,0,0.0
66223,0,0.038986276,46,0,0.283452758,6000.0,11,0,1,0,1.0
116895,0,0.391896293,59,0,7.465209278,3750.0,9,0,1,0,0.0
40528,0,0.647541166,46,1,0.650666901,11395.0,10,0,3,0,2.0
60353,0,0.126446315,57,0,0.537485242,6775.0,25,0,2,0,2.0
68666,0,0.245112579,39,0,0.679559253,4446.0,11,1,2,0,0.0
72304,0,0.121457049,62,0,0.192426667,9374.0,5,0,1,0,0.0
29201,0,0.637151936,42,1,1.587930727,5600.0,20,0,5,0,1.0
11181,1,0.0,46,0,0.008660893,1500.0,4,1,0,0,0.0
42088,0,0.69433066,52,0,0.363432303,9800.0,11,0,1,0,0.0
21141,0,0.756587855,51,3,0.184788431,5600.0,14,0,0,0,0.0
102695,0,0.445829902,57,0,0.025794841,5000.0,4,0,1,0,0.0
51391,0,0.061521807,61,1,0.273681781,8666.0,13,0,2,0,0.0
106204,0,0.099585913,64,0,0.34866586,19000.0,11,0,1,0,0.0
139047,0,0.752931673,43,0,0.113023175,11563.0,7,0,0,0,0.0
133157,0,0.471050632,67,0,0.237111848,6633.0,14,0,1,0,0.0
64624,0,0.075216399,62,0,0.091701186,7000.0,5,0,1,0,0.0
36225,0,0.100910175,58,0,0.498601119,5003.0,16,0,1,0,3.0
40479,0,0.002035378,60,0,0.423208776,5833.0,7,0,1,0,0.0
52171,0,0.9999999,31,0,0.288874639,3118.0,1,1,0,0,2.0
23138,0,0.20164939,59,0,0.469921105,4055.0,6,0,1,0,0.0
112206,0,0.09595235,49,0,0.04147926,2000.0,6,0,0,0,0.0
100143,0,0.855725771,40,0,0.215643991,5100.0,6,0,0,0,0.0
1492,0,0.198454901,51,0,0.246160694,4492.0,7,0,1,0,2.0
97985,0,0.594823153,63,1,0.498614958,6497.0,6,0,1,0,1.0
85638,0,0.015902751,57,0,0.184981502,10000.0,18,0,1,0,1.0
68488,0,0.917347109,40,1,0.025629077,6437.0,4,0,0,0,1.0
109073,0,0.0,32,0,0.236762118,6250.0,9,0,0,0,0.0
117282,0,0.067918421,52,0,0.155873283,10700.0,13,0,1,0,1.0
87945,0,0.403857481,64,0,0.058929405,15000.0,7,0,0,0,1.0
17731,0,0.006948768,64,0,0.001666389,6000.0,8,0,0,0,2.0
75125,0,0.742844721,44,0,0.910366329,2565.0,13,0,2,0,0.0
112035,0,0.163035141,63,1,0.265779864,3833.0,9,0,1,0,0.0
55404,0,0.114144835,48,0,1552.0,0.0,7,0,1,0,1.0
17987,0,0.9999999,68,0,0.216400911,438.0,1,0,0,0,0.0
103561,0,0.004200919,68,0,0.00059994,10000.0,9,0,0,0,0.0
45085,0,0.046297433,49,0,0.387243957,10300.0,11,0,4,0,0.0
121085,0,0.001012616,44,0,0.480514181,4900.0,7,0,2,0,2.0
111378,1,0.9999999,42,0,0.00931677,7083.0,2,1,0,0,0.0
70742,1,1.115463635,31,1,0.854715095,3000.0,6,1,1,2,0.0
28626,0,0.174237856,77,0,0.375329974,4166.0,13,0,2,0,2.0
72130,0,0.015286691,46,1,0.459508882,3827.0,12,0,2,0,0.0
117073,0,0.0,54,0,0.535253828,4963.0,5,0,2,0,2.0
81752,0,0.081250767,46,0,0.197289491,4500.0,13,0,0,0,1.0
132890,0,0.052528161,50,0,0.075492105,4622.0,8,0,0,0,2.0
7786,0,0.01937445,86,0,0.006664445,3000.0,7,0,0,0,0.0
94409,0,0.082618191,44,0,0.555240793,6000.0,6,0,1,0,1.0
131177,0,0.9999999,29,0,0.001841621,3800.0,1,2,0,0,3.0
102612,1,0.873417722,45,2,0.336707912,8000.0,9,0,1,0,1.0
93708,1,0.660467906,38,1,0.507661067,5416.0,4,1,1,0,0.0
135016,0,0.9999999,47,0,0.354604127,11000.0,11,0,2,0,3.0
141350,0,0.0,49,0,0.349964362,8417.0,6,0,1,0,0.0
5347,0,0.02953351,33,1,0.51026393,3750.0,19,0,1,0,0.0
117745,0,0.9999999,67,1,0.086398793,5300.0,5,0,0,0,0.0
113285,0,0.004955445,74,0,0.18592563,2500.0,13,0,1,0,0.0
27740,0,0.169060233,53,0,0.295269618,7250.0,8,0,1,0,2.0
65151,0,0.015180145,55,1,0.685723211,3200.0,12,0,1,0,1.0
29794,0,0.103159122,60,0,0.322446259,6000.0,10,0,1,0,1.0
122692,0,0.894792721,43,2,1.094392004,1800.0,8,0,1,0,0.0
98959,0,0.939202432,47,2,0.644177215,7899.0,17,0,2,0,2.0
72363,0,0.90303145,47,1,0.162966037,14456.0,9,0,0,0,1.0
89138,0,0.048301202,54,0,0.005140738,11865.0,7,0,0,0,0.0
147205,0,0.103712371,30,0,0.010386819,2791.0,8,0,0,0,0.0
52120,0,0.011045277,68,0,0.401278977,2501.0,12,0,1,0,0.0
125107,0,0.047273571,75,0,0.351027086,5500.0,18,0,1,0,1.0
17064,0,0.511492093,59,0,0.364582559,13450.0,10,0,2,0,0.0
89825,0,8.93e-05,32,0,0.0,5502.0,2,0,0,0,0.0
53493,0,0.088819484,75,0,0.479360091,7000.0,5,0,1,0,0.0
38876,0,0.018170019,45,1,0.838714965,6100.0,11,0,4,0,4.0
80160,0,0.290297182,73,0,0.794996949,4916.0,26,0,2,0,1.0
62230,0,0.157085197,88,0,0.342872867,5450.0,9,0,2,1,0.0
19905,0,0.296257925,55,0,0.238350295,5600.0,16,0,0,0,0.0
12560,0,0.01939806,39,0,0.234747024,2687.0,2,0,0,0,3.0
131541,1,0.77594089,51,0,0.954662304,4278.0,13,0,1,0,2.0
61606,0,0.800218142,48,2,0.209237344,6083.0,6,1,1,1,2.0
64436,0,0.142674919,51,0,0.314757913,55000.0,10,0,3,0,3.0
2484,0,0.831128732,47,0,0.46374635,11984.0,16,0,2,0,0.0
10895,0,0.262810378,66,0,0.244317046,15000.0,19,0,2,0,0.0
30693,0,0.025902054,55,0,0.618809632,2200.0,8,0,2,0,0.0
95763,0,0.028528766,73,0,0.318087318,4809.0,8,0,1,0,1.0
17510,0,0.0,41,0,0.130805687,4219.0,15,0,1,0,3.0
58865,0,0.943464825,31,0,0.220660496,8750.0,6,0,0,0,2.0
755,0,0.249922521,63,2,0.254313231,19416.0,18,0,2,0,1.0
135332,0,0.825514403,25,0,0.125997917,2880.0,4,0,0,0,0.0
80398,0,0.000399302,58,0,0.134161273,5716.0,12,0,2,0,0.0
26419,0,0.034453501,49,0,0.347184987,3729.0,6,0,1,0,0.0
1331,0,0.078534132,49,0,0.380691598,6390.0,7,0,1,0,0.0
88135,0,0.074430852,81,0,0.080669145,5379.0,5,0,1,0,1.0
90285,0,0.9999999,27,0,0.123688156,2667.0,2,0,0,0,0.0
3549,0,0.003324161,73,0,0.002855103,1400.0,4,0,0,0,0.0
43602,0,0.000208586,68,0,0.165074428,4500.0,9,0,1,0,0.0
104615,0,0.019871431,62,0,0.351874244,2480.0,6,0,1,0,1.0
39678,0,0.9999999,43,0,0.778957084,2166.0,6,0,1,0,2.0
59060,0,0.903171099,32,0,3.603491272,400.0,11,0,0,0,1.0
3919,0,0.038641204,57,0,0.300284181,9500.0,18,0,1,1,0.0
63338,0,0.333533328,63,0,0.513920671,5243.0,6,0,2,0,0.0
38269,0,0.077776207,51,0,0.426373934,7150.0,9,0,2,0,3.0
60894,0,0.351391095,32,0,0.21990172,1627.0,6,1,0,0,0.0
93415,0,0.420327041,63,0,0.181563687,5000.0,18,0,0,0,0.0
124760,0,0.211739244,61,0,0.248791868,6000.0,10,0,1,0,0.0
31735,0,0.29476732,43,0,0.140784018,5305.0,3,0,0,0,4.0
84549,0,0.42168819,76,0,0.248827922,5758.0,9,0,1,0,1.0
146764,0,0.018230944,57,0,0.208327645,7324.0,8,0,2,0,0.0
23913,0,0.14341611,55,0,0.325334497,6875.0,13,0,1,0,1.0
95909,0,0.498537679,40,0,0.42767631,7500.0,9,0,2,0,2.0
1763,0,0.9999999,39,3,0.112225335,6780.0,5,0,0,0,0.0
70706,0,0.006053836,65,0,0.529788085,2500.0,8,0,1,0,0.0
946,0,0.0,35,0,0.0,1500.0,3,0,0,0,0.0
134871,0,0.9999999,37,0,0.07266436,2600.0,1,0,0,0,1.0
93952,0,0.310084826,39,0,0.237138143,6666.0,5,0,1,0,0.0
29169,0,0.706586826,23,0,0.004759638,2100.0,1,0,0,0,0.0
21788,0,0.214274377,27,0,0.205223881,1875.0,10,0,0,0,1.0
23545,0,0.508174591,47,0,0.151291513,8400.0,3,0,1,0,2.0
105272,0,0.374042932,67,0,0.133701552,10500.0,14,0,0,0,0.0
877,0,0.223055966,44,0,0.430297475,12000.0,13,0,2,0,3.0
18570,0,0.418346424,45,0,0.489114659,6200.0,7,0,2,0,2.0
83006,0,0.004332852,43,0,0.828982068,7583.0,9,0,2,0,2.0
46316,0,0.083249653,57,0,0.244220462,12500.0,11,0,1,0,1.0
64678,1,0.0,38,0,0.368294153,3317.0,9,0,1,0,0.0
96077,0,0.069908361,73,0,0.124516731,7500.0,4,0,0,0,0.0
51422,0,0.202328581,47,0,0.276263177,2750.0,7,0,1,0,0.0
64659,0,0.856031849,29,0,0.164291945,3438.0,2,0,0,0,1.0
46136,0,0.0099996,44,0,0.557921102,4790.0,9,0,2,0,0.0
147105,0,0.425488921,55,1,0.320930995,6100.0,13,1,0,0,2.0
107499,0,0.244637554,63,0,0.422681092,15157.0,11,0,2,0,0.0
22219,0,0.752463146,49,0,0.305469453,10000.0,18,0,2,0,0.0
60770,0,1.005599813,45,0,0.480681545,12500.0,14,0,4,0,4.0
6357,0,0.0,88,0,0.188702824,4000.0,8,0,1,0,0.0
145833,0,1.021965413,28,0,0.797044763,2300.0,6,0,1,0,1.0
110754,0,0.287737116,74,1,0.767307901,9200.0,22,0,2,0,0.0
69706,0,0.182424219,35,0,0.124081153,3400.0,7,0,0,0,0.0
108055,0,0.362248345,42,0,0.295915453,3500.0,6,0,2,0,0.0
96273,0,0.205553728,45,0,0.735926972,4600.0,20,0,2,0,0.0
79234,0,0.243750169,71,0,0.138226129,21500.0,14,0,2,0,0.0
44008,0,0.669211026,47,0,0.251875973,7062.0,5,0,1,0,1.0
65152,1,0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1.0
82166,0,0.972566447,50,1,0.590486912,3552.0,9,0,2,0,0.0
145294,0,0.207948016,44,0,0.142482975,9544.0,10,0,0,0,2.0
65,0,0.0,67,0,0.540983607,3720.0,2,0,1,0,0.0
87251,0,0.0,23,0,0.0,1120.0,2,0,0,0,0.0
47496,0,0.98980204,65,0,0.547719185,3090.0,5,0,1,0,0.0
78191,0,0.9999999,34,0,0.00155521,4500.0,0,0,0,0,0.0
90814,1,0.861962523,50,0,0.199013424,12365.0,16,1,0,0,2.0
64101,0,0.282912196,40,0,0.233925217,16500.0,6,0,2,0,2.0
60410,0,0.026014885,71,0,0.298515668,5456.0,22,0,1,0,0.0
135734,0,0.037962038,34,0,0.071976008,3000.0,2,0,0,0,1.0
115579,0,0.283355063,30,0,0.114295235,3000.0,3,0,0,0,0.0
74241,0,0.0,62,0,0.362613819,1866.0,11,0,0,0,0.0
6025,0,0.929375855,51,0,0.361541649,12064.0,10,0,2,0,0.0
36254,0,0.184332734,73,0,0.102951764,4166.0,5,0,0,0,1.0
19949,0,0.836163836,60,0,0.079064759,6500.0,5,0,0,0,0.0
31322,0,0.016164971,31,0,0.146636432,10583.0,9,0,2,0,1.0
116563,0,0.026009403,71,0,0.020769602,6210.0,11,0,0,0,0.0
118642,0,0.0,32,0,0.579815727,4666.0,7,0,1,0,1.0
133008,0,0.024186627,46,0,0.4,6109.0,10,0,2,0,2.0
87855,0,0.9999999,56,0,0.001794688,2785.0,1,0,0,0,0.0
91933,0,0.289787441,45,0,0.719830628,2833.0,8,0,2,0,1.0
50459,0,0.224809264,49,0,0.182305416,12500.0,7,0,1,0,0.0
41000,0,0.31556148,36,0,0.359017076,2400.0,4,0,0,0,2.0
32202,1,0.846418883,58,3,0.392260774,10000.0,10,0,2,0,1.0
39749,0,0.999000999,50,2,0.320169958,4000.0,4,1,1,0,0.0
121102,0,0.9999999,43,0,0.254581806,3000.0,3,0,1,0,0.0
5934,0,0.089636455,51,0,0.495049505,6261.0,15,0,1,0,0.0
148717,0,0.0,46,0,0.402305611,8500.0,6,0,2,0,1.0
68218,0,0.9999999,62,0,0.392986699,2480.0,5,0,0,1,0.0
14001,0,0.000239433,58,0,0.000441209,4532.0,13,0,0,0,0.0
76765,0,0.9999999,66,0,0.0,1850.0,0,1,0,0,1.0
116717,0,0.103481873,30,0,0.149876214,5250.0,4,0,0,0,0.0
39888,0,0.006122044,68,0,0.382323535,5000.0,13,0,2,0,0.0
66815,0,0.488790684,49,0,0.732504728,3700.0,7,0,1,0,0.0
81800,0,0.017543244,52,0,0.001448825,9662.0,3,0,0,0,4.0
75662,0,0.967421457,44,1,0.346558877,9400.0,10,0,2,0,4.0
132795,0,0.611469595,33,0,0.93135436,4850.0,8,0,2,0,0.0
47842,0,0.271727356,55,0,0.175754367,5666.0,12,0,1,0,1.0
24965,0,0.005902903,32,0,0.000461467,2166.0,2,0,0,0,1.0
16640,0,0.015566148,68,0,0.172158365,3914.0,6,0,0,0,0.0
63612,0,0.219564735,49,0,0.115127634,5836.0,14,0,0,0,0.0
111506,0,0.077323175,67,0,0.473616057,3088.0,8,0,1,0,0.0
80415,0,0.083983203,47,0,0.233350109,5960.0,3,0,1,0,2.0
96584,0,0.089820359,29,1,0.000452284,2210.0,2,1,0,0,1.0
110286,1,0.942443534,44,0,0.895944149,3007.0,11,0,2,0,3.0
108207,0,0.0,41,0,0.092981404,5000.0,4,0,0,0,0.0
5797,0,0.9999999,39,2,0.137884145,3676.0,2,0,0,0,3.0
65146,0,0.027032373,64,0,0.181138346,4813.0,7,0,1,0,0.0
34505,0,0.020121995,59,0,0.002279909,25000.0,8,0,0,0,0.0
89896,0,0.042082832,43,0,0.403471104,5588.0,9,0,1,0,1.0
17660,0,0.02723368,57,0,0.294043359,4750.0,14,1,1,0,0.0
46437,0,0.0,45,1,1.566698656,2083.0,14,0,1,0,0.0
144332,0,0.005801171,48,0,0.003259098,1840.0,7,0,0,0,0.0
3442,0,0.215081812,75,0,0.018141097,4464.0,5,0,0,0,0.0
149195,1,0.202599202,36,1,0.233412107,5500.0,5,0,0,0,0.0
26118,1,0.9999999,39,0,0.713975223,4600.0,7,0,2,0,2.0
112823,0,0.546689561,47,0,0.105417595,18402.0,6,0,1,0,0.0
69871,0,0.081881817,44,0,0.317108978,8854.0,10,0,3,0,2.0
59038,0,0.32984494,50,0,0.154301075,3719.0,3,0,0,0,1.0
51761,0,1.247250916,41,0,0.86991651,3712.0,17,0,1,0,2.0
88036,0,0.024628986,59,0,0.256905032,5285.0,4,0,1,0,0.0
76335,0,0.065718398,55,0,0.253169362,13172.0,8,0,1,0,0.0
44118,0,0.02239225,63,0,0.196015936,3764.0,9,0,1,0,1.0
83377,0,0.061012724,48,0,0.218784719,11700.0,8,0,1,0,0.0
45466,0,0.852049317,39,0,0.107639431,6400.0,5,1,0,0,1.0
121801,0,0.921860164,58,0,0.293033634,12100.0,11,0,1,0,1.0
52117,0,0.107495594,50,0,0.602118003,7270.0,6,0,4,0,0.0
133871,0,0.418040439,52,0,0.326386119,10027.0,23,0,1,0,0.0
8097,0,0.0,42,0,0.052196726,76613.0,3,0,1,0,2.0
143610,0,0.007249819,74,0,0.145618127,3000.0,5,0,0,0,0.0
86605,0,0.9999999,59,0,1046.0,0.0,2,6,2,0,2.0
14013,0,0.150140208,46,0,0.507121704,7090.0,17,0,3,0,2.0
87330,0,0.430625655,29,0,0.293353323,2000.0,3,0,0,0,0.0
79474,0,0.046362793,37,0,0.398032539,18500.0,11,0,2,0,0.0
76214,0,0.060092162,42,0,0.62063228,1201.0,8,0,1,0,0.0
123001,0,0.859869717,34,0,0.107254426,2880.0,6,0,0,0,0.0
103677,0,0.032065598,62,1,0.175546351,7000.0,8,1,1,0,0.0
53540,0,0.008199497,68,0,0.172965407,5000.0,11,0,1,0,0.0
117569,0,0.401518651,80,0,0.557210159,18466.0,27,0,4,0,0.0
